Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_MOBS,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4
coj1m003-fa19-20200803-0336-e91.fits,157,0,59065.267472,2459065.267472,2459065.269045,1.127581,45.634218,31,55,83,0.82535,4.014621,0.174157,0.053843,0.000252,0.002416,0.000112,0.000071,3276.477767,1661.500236,1553.586177,759.957278,27030393.88,5707.537926,2040.691035,2043.367401,2041.191035,2053.132599,3.310787,-42.641806,22309540.98,3019.07054,4916.465914,4537.719039,37711.26953,7389.539491,476.50875,10313,29.790737,24.482026,24.457,24.507053,45.689221,0.992777,378.820675,3516.604521,2708.184293,3517.104521,1388.315707,3.325213,-42.569871,21640077.33,4848.661122,4463.103687,39844.28125,7167.79454,476.985886,48.446998,36.531081,47.617268,25.444895,346.477628,0.61063,364.064714,3584.184128,2099.967827,3584.684128,1996.532173,3.325887,-42.635516,4009283.162,2418.508694,1657.750155,7793.596191,1327.985918,471.585161,30.767944,34.040213,44.147416,23.93301,11.350826,0.650061,355.644585,2807.018644,2606.814882,2807.518644,1489.685118,3.318279,-42.580943,1381033.385,1793.680628,769.94386,2902.534424,457.436607,470.40342,27.344008,26.110526,24.676607,27.544446,58.652803,0.943018,353.991527
coj1m003-fa19-20200803-0337-e91.fits,158,0,59065.268126,2459065.268126,2459065.269699,1.125861,45.051958,31,55,83,0.822722,4.023394,0.173914,0.053652,0.00025,0.002412,0.000112,0.00007,3285.20851,1667.783215,1559.119601,762.777314,27186232.77,5718.279328,2040.691035,2043.367401,2041.191035,2053.132599,3.310793,-42.641511,22366713.07,3019.07054,4921.405493,4544.781588,40601.29297,7408.476475,475.190364,10409,29.154343,24.072825,24.089056,24.056594,44.547633,0.992706,342.556827,3516.604521,2708.184293,3517.104521,1388.315707,3.325232,-42.569907,21774307.7,4860.912649,4479.469037,43539.85938,7212.255366,475.428386,48.059939,36.341753,47.477452,25.206054,346.602094,0.606084,317.108487,3584.184128,2099.967827,3584.684128,1996.532173,3.325894,-42.635563,4027609.98,2421.054918,1663.576464,8263.503906,1334.056269,468.863875,30.781634,33.820504,43.943515,23.697493,11.526423,0.643482,328.109052,2807.018644,2606.814882,2807.518644,1489.685118,3.318296,-42.580822,1384315.083,1791.29556,772.801046,3004.685303,458.523597,468.350121,26.577696,25.788987,24.140066,27.437907,60.118538,0.93604,340.41696
coj1m003-fa19-20200803-0338-e91.fits,159,0,59065.268781,2459065.268781,2459065.270354,1.124156,44.887423,31,55,83,0.824316,4.012723,0.17425,0.053852,0.000251,0.002405,0.000112,0.000071,3283.365319,1668.365535,1559.706174,763.647272,27120002.07,5710.533785,2040.691035,2043.367401,2041.191035,2053.132599,3.310802,-42.641784,22355443.98,3019.07054,4919.33553,4544.403171,39099.79688,7404.743839,473.329952,10256,29.808577,24.153284,24.309686,23.996883,40.163548,0.99406,362.762861,3516.604521,2708.184293,3517.104521,1388.315707,3.325224,-42.569854,21709768.17,4853.578396,4472.940664,41175.27344,7190.878081,473.955266,48.078299,36.274679,47.423357,25.126001,347.113548,0.611035,348.075519,3584.184128,2099.967827,3584.684128,1996.532173,3.325899,-42.635484,4024408.011,2417.630159,1664.608623,8007.656738,1332.995688,467.691921,30.80295,33.918319,43.931743,23.904895,12.135976,0.645056,345.858091,2807.018644,2606.814882,2807.518644,1489.685118,3.318292,-42.580929,1385825.886,1791.099461,773.729163,2909.754639,459.024017,466.217828,25.807909,26.053756,24.376934,27.730577,60.406142,0.937371,361.750614
coj1m003-fa19-20200803-0339-e91.fits,160,0,59065.269434,2459065.269434,2459065.271007,1.122468,44.899189,31,55,83,0.823381,4.029468,0.173692,0.053563,0.00025,0.002412,0.000111,0.00007,3289.761068,1670.49695,1561.396607,764.28344,27218872.88,5717.032995,2040.691035,2043.367401,2041.191035,2053.132599,3.3108,-42.641679,22411513.12,3019.07054,4924.58755,4550.942164,39212.08203,7423.315496,471.375164,10431,29.768296,24.021299,24.224352,23.818246,38.528896,0.994303,364.943965,3516.604521,2708.184293,3517.104521,1388.315707,3.325222,-42.569875,21806994.11,4862.634794,4484.604549,43321.81641,7223.082013,471.852145,47.961749,36.239776,47.610938,24.868615,348.076834,0.609842,317.969668,3584.184128,2099.967827,3584.684128,1996.532173,3.325893,-42.635491,4028066.555,2417.764234,1666.029507,8228.394531,1334.207499,465.857139,30.517567,34.080373,43.993561,24.167184,13.314047,0.639986,327.802582,2807.018644,2606.814882,2807.518644,1489.685118,3.318292,-42.580896,1383812.213,1787.082885,774.341372,2966.527588,458.357032,464.829201,26.46172,26.166901,24.249876,28.083926,61.37401,0.927414,346.668039
coj1m003-fa19-20200803-0340-e91.fits,161,0,59065.270087,2459065.270087,2459065.271660,1.120798,45.219442,31,55,83,0.82604,4.009574,0.174218,0.054016,0.000251,0.002401,0.000112,0.00007,3285.57979,1670.094156,1560.047077,766.536194,27099094.14,5704.895108,2040.691035,2043.367401,2041.191035,2053.132599,3.3108,-42.641516,22384948.38,3019.07054,4920.444291,4549.375435,40264.33984,7414.516516,469.764272,10273,29.762599,24.24421,24.241908,24.246512,45.070397,0.99403,341.141964,3516.604521,2708.184293,3517.104521,1388.315707,3.325202,-42.56962,21689633,4849.477769,4472.570869,41603.78906,7184.208753,469.449921,48.423765,36.648485,47.872935,25.424036,346.644403,0.606974,339.798076,3584.184128,2099.967827,3584.684128,1996.532173,3.325878,-42.635163,4020680.555,2414.859941,1664.974637,8078.140137,1331.761051,464.223515,30.868866,34.140097,44.409069,23.871124,11.430323,0.641567,336.597486,2807.018644,2606.814882,2807.518644,1489.685118,3.318279,-42.580709,1388780.587,1787.972321,776.734948,2977.202637,460.002696,462.771835,26.923349,26.140996,24.653535,27.628457,58.276033,0.935603,341.016684
coj1m003-fa19-20200803-0341-e91.fits,162,0,59065.270740,2459065.270740,2459065.272313,1.119126,49.838536,31,55,83,0.822809,4.020065,0.174157,0.053603,0.00025,0.0024,0.000111,0.00007,3290.757663,1674.954322,1566.058432,765.896829,27220546.85,5713.399211,2040.691035,2043.367401,2041.191035,2053.132599,3.310783,-42.642017,22397301.49,3019.07054,4921.746337,4550.681801,40773.96875,7418.608207,468.012769,10378,29.522338,23.964175,24.025509,23.902841,42.886959,0.995175,339.351996,3516.604521,2708.184293,3517.104521,1388.315707,3.325206,-42.569985,21798196.97,4860.511755,4484.753473,42790.47266,7220.168155,468.496089,48.207924,36.39247,47.777576,25.007364,347.489724,0.604449,328.405712,3584.184128,2099.967827,3584.684128,1996.532173,3.325884,-42.635631,4037487.548,2415.276781,1671.645908,8206.956055,1337.327994,461.200347,NaN,34.081171,44.198221,23.96412,12.443195,0.63823,333.920683,2807.018644,2606.814882,2807.518644,1489.685118,3.318272,-42.581102,1384862.33,1784.599141,776.007507,3004.63916,458.70486,461.751225,26.565903,26.044544,24.269755,27.819332,60.522666,0.930805,339.3519
coj1m003-fa19-20200803-0342-e91.fits,163,0,59065.271406,2459065.271406,2459065.272979,1.117475,46.224437,31,55,83,0.823546,4.017317,0.174064,0.053799,0.00025,0.002398,0.000111,0.00007,3290.962718,1675.198872,1564.880716,768.31826,27198610.03,5710.091444,2040.691035,2043.367401,2041.191035,2053.132599,3.31075,-42.641953,22399310.76,3019.07054,4920.581074,4552.167807,39216.36719,7419.273734,466.642003,10365,29.945863,24.247327,24.377458,24.117196,40.710022,0.994824,361.332332,3516.604521,2708.184293,3517.104521,1388.315707,3.325219,-42.569749,21777662.41,4857.516134,4483.291833,41381.45703,7213.366538,466.568634,47.826447,36.283017,47.364683,25.201351,346.643703,0.608772,347.237182,3584.184128,2099.967827,3584.684128,1996.532173,3.325898,-42.635599,4032399.408,2414.263321,1670.240099,8075.04248,1335.64266,460.580571,30.664815,33.872035,43.907277,23.836793,11.559367,0.649193,339.871442,2807.018644,2606.814882,2807.518644,1489.685118,3.318264,-42.580876,1388548.209,1783.539718,778.535064,3007.657715,459.925726,459.705595,26.622086,25.966743,24.339215,27.59427,60.9596,0.944228,334.021202
coj1m003-fa19-20200803-0343-e91.fits,164,0,59065.272059,2459065.272059,2459065.273632,1.115838,45.253732,31,55,83,0.823889,4.016502,0.174214,0.053714,0.00025,0.002393,0.000111,0.00007,3293.624332,1678.247012,1567.881704,769.313618,27221057.77,5709.497115,2040.691035,2043.367401,2041.191035,2053.132599,3.310802,-42.641835,22427143.01,3019.07054,4923.256127,4555.347606,40357.31641,7428.49255,464.316018,10486,29.66251,24.22323,24.299154,24.147306,42.687498,0.993956,343.14532,3516.604521,2708.184293,3517.104521,1388.315707,3.325223,-42.56986,21794755.25,4858.743577,4485.677194,41147.58594,7219.028163,464.737163,47.955331,36.385087,47.551289,25.218886,346.6395,0.605596,351.69953,3584.184128,2099.967827,3584.684128,1996.532173,3.3259,-42.63549,4038696.32,2412.99949,1673.724482,8482.370117,1337.728373,458.860972,30.470013,33.894916,44.102585,23.687247,11.145736,0.643792,307.89815,2807.018644,2606.814882,2807.518644,1489.685118,3.318291,-42.580956,1387606.198,1780.000455,779.553845,3039.266846,459.613706,457.904128,26.702635,25.928522,24.354531,27.502514,59.932571,0.94099,325.19433
coj1m003-fa19-20200803-0344-e91.fits,165,0,59065.272731,2459065.272731,2459065.274304,1.114192,45.02219,31,55,83,0.823046,4.022123,0.173942,0.053685,0.00025,0.002394,0.000111,0.00007,3296.981779,1680.24561,1569.503076,770.647745,27276459.19,5713.188223,2040.691035,2043.367401,2041.191035,2053.132599,3.310807,-42.641852,22449767.83,3019.07054,4924.857415,4558.460467,38808.44531,7435.986518,463.392089,10410,30.048892,24.150375,24.37672,23.924029,38.141306,0.993753,369.152106,3516.604521,2708.184293,3517.104521,1388.315707,3.325226,-42.569903,21845198.38,4863.552309,4491.613741,40939.30859,7235.736327,463.201125,47.955406,36.20767,47.408922,25.006417,347.873538,0.616415,353.638457,3584.184128,2099.967827,3584.684128,1996.532173,3.325902,-42.635523,4041525.281,2412.324516,1675.365505,8298.591797,1338.665403,457.002884,30.238163,34.01713,43.820719,24.213542,13.136064,0.647762,319.557295,2807.018644,2606.814882,2807.518644,1489.685118,3.318295,-42.58099,1389735.531,1779.626095,780.914336,3000.750488,460.319,456.268988,26.592567,26.192787,24.344488,28.041085,61.175617,0.931128,333.067368
coj1m003-fa19-20200803-0345-e91.fits,166,0,59065.273394,2459065.273394,2459065.274967,1.112591,45.315941,31,55,83,0.826777,4.008402,0.174285,0.054015,0.000251,0.002392,0.000111,0.00007,3290.121592,1675.850862,1564.476815,770.509102,27107261.83,5697.221926,2040.691035,2043.367401,2041.191035,2053.132599,3.310801,-42.641814,22411663.37,3019.07054,4920.715398,4554.553873,36339.12891,7423.365262,461.487748,10331,29.775207,24.360814,24.445657,24.275971,42.13058,0.995148,409.909701,3516.604521,2708.184293,3517.104521,1388.315707,3.325222,-42.569888,21694903.93,4846.635472,4476.28134,38312.57422,7185.95463,460.9866,48.529079,36.533935,47.683448,25.384423,347.229438,0.617042,389.557415,3584.184128,2099.967827,3584.684128,1996.532173,3.325897,-42.635516,4023202.702,2409.037023,1670.046024,7395.121094,1332.596456,455.208364,30.904467,34.220122,44.2122,24.228045,12.251058,0.650289,393.842275,2807.018644,2606.814882,2807.518644,1489.685118,3.31829,-42.580962,1389155.196,1779.045502,780.842982,2767.955078,460.126776,455.104955,27.032822,26.341832,24.69775,27.985914,59.823699,0.936814,392.794702
coj1m003-fa19-20200803-0346-e91.fits,167,0,59065.274046,2459065.274046,2459065.275619,1.111007,45.160637,31,55,83,0.831066,3.99214,0.174936,0.054213,0.000253,0.002382,0.000112,0.00007,3287.638742,1675.895261,1564.145501,771.385765,26987329.52,5684.192074,2040.691035,2043.367401,2041.191035,2053.132599,3.310748,-42.641968,22428252.85,3019.07054,4921.789045,4556.930956,36152.16406,7428.860159,460.005694,10423,30.058997,24.826813,24.900665,24.75296,43.136247,0.991625,402.031029,3516.604521,2708.184293,3517.104521,1388.315707,3.325219,-42.569735,21581365.4,4834.381954,4464.14156,37595.93359,7148.347517,459.778556,48.272945,36.522526,47.246275,25.798777,346.500529,0.631844,392.667537,3584.184128,2099.967827,3584.684128,1996.532173,3.325899,-42.635594,4018137.475,2405.744287,1670.22634,7341.748047,1330.918712,454.200369,30.33938,34.092355,43.889534,24.295176,11.561242,0.666754,388.701095,2807.018644,2606.814882,2807.518644,1489.685118,3.318263,-42.580873,1387826.646,1775.157763,781.80468,2716.958252,459.686724,452.807705,26.655285,26.380466,24.896171,27.864761,58.845017,0.941727,398.291601
coj1m003-fa19-20200803-0347-e91.fits,168,0,59065.274724,2459065.274724,2459065.276297,1.109413,45.328655,31,55,83,0.833323,3.988828,0.174908,0.054383,0.000253,0.002379,0.000112,0.00007,3288.872929,1676.400141,1564.151422,772.88232,26949803.18,5678.669369,2040.691035,2043.367401,2041.191035,2053.132599,3.310787,-42.641841,22457883,3019.07054,4922.830819,4561.985537,35423.28125,7438.674487,457.137702,10329,30.054798,24.690247,24.758084,24.622409,42.828312,0.994735,420.536253,3516.604521,2708.184293,3517.104521,1388.315707,3.325211,-42.569881,21547772.36,4830.084279,4461.15867,37500.81641,7137.220568,457.531221,48.557722,36.605412,47.58237,25.628454,346.867865,0.623481,396.909579,3584.184128,2099.967827,3584.684128,1996.532173,3.325887,-42.635525,4012001.38,2401.880098,1670.358726,7413.236328,1328.886267,450.937924,31.026211,34.312219,44.268386,24.356053,11.790903,0.658904,380.623755,2807.018644,2606.814882,2807.518644,1489.685118,3.318278,-42.580965,1390029.448,1774.413611,783.373977,2696.46167,460.416353,450.642268,26.51525,26.565734,25.133005,27.998464,58.329146,0.942539,404.971905
coj1m003-fa19-20200803-0348-e91.fits,169,0,59065.275377,2459065.275377,2459065.276950,1.107856,45.024422,31,55,83,0.825944,4.022249,0.174075,0.053572,0.000251,0.002393,0.000111,0.00007,3296.992919,1680.886363,1570.411448,770.3263,27188836.42,5698.290291,2040.691035,2043.367401,2041.191035,2053.132599,3.310791,-42.641893,22456467.96,3019.07054,4923.569119,4561.014056,36693.86719,7438.205786,456.499043,10364,29.722495,24.662267,24.879611,24.444922,39.596494,0.991165,396.907602,3516.604521,2708.184293,3517.104521,1388.315707,3.325214,-42.569887,21775159.34,4853.170536,4486.790476,38079.32422,7212.537451,456.289343,47.94159,36.263565,47.088969,25.438162,347.09861,0.629244,391.99906,3584.184128,2099.967827,3584.684128,1996.532173,3.325891,-42.635527,4031169.799,2404.261917,1676.676643,7735.185059,1335.23538,450.444957,30.041361,33.924726,43.566906,24.282547,12.733075,0.660625,354.912567,2807.018644,2606.814882,2807.518644,1489.685118,3.318281,-42.580994,1382507.285,1771.093623,780.595259,2793.790283,457.924804,449.896942,27.063586,26.246821,24.545835,27.947806,60.898484,0.939994,374.002787
coj1m003-fa19-20200803-0349-e91.fits,170,0,59065.276043,2459065.276043,2459065.277616,1.106316,44.790893,31,55,83,0.82828,3.99986,0.174686,0.054071,0.000251,0.002376,0.000111,0.00007,3295.82109,1683.109631,1570.328063,775.207051,27119286.31,5690.372529,2040.691035,2043.367401,2041.191035,2053.132599,3.31079,-42.641852,22462368.63,3019.07054,4922.938953,4562.796502,37692.82813,7440.160253,454.473932,10431,29.639358,24.643771,24.777258,24.510283,41.656698,0.991344,377.539334,3516.604521,2708.184293,3517.104521,1388.315707,3.325213,-42.569869,21695277,4843.713631,4479.058559,38683.17578,7186.078201,454.026824,48.079479,36.371215,47.114571,25.62786,346.465374,0.62766,380.663069,3584.184128,2099.967827,3584.684128,1996.532173,3.32589,-42.635511,4032866.503,2404.972965,1676.886419,7444.727539,1335.797375,448.910052,30.347949,33.912156,43.760502,24.06381,11.63056,0.660072,387.395246,2807.018644,2606.814882,2807.518644,1489.685118,3.31828,-42.580965,1391142.807,1770.56003,785.707789,2768.647705,460.785129,447.846176,26.072365,26.260236,24.735494,27.784978,59.314859,0.941656,385.722822
coj1m003-fa19-20200803-0350-e91.fits,171,0,59065.276696,2459065.276696,2459065.278269,1.10481,45.164998,31,55,83,0.829436,4.00591,0.174242,0.054159,0.000251,0.002379,0.000111,0.00007,3298.480768,1683.564243,1570.16347,776.794924,27129595.24,5690.291246,2040.691035,2043.367401,2041.191035,2053.132599,3.310787,-42.641896,22502250.7,3019.07054,4925.839613,4568.206127,37709.23047,7453.370301,453.162303,10293,30.099903,24.38795,24.517201,24.2587,41.067971,0.993999,380.664666,3516.604521,2708.184293,3517.104521,1388.315707,3.325211,-42.56991,21710082.51,4845.635236,4480.337759,39550.42969,7190.982199,452.438744,48.361694,36.472348,47.669933,25.274762,348.073127,0.623559,366.106676,3584.184128,2099.967827,3584.684128,1996.532173,3.325888,-42.635556,4025679.365,2401.117591,1676.585678,7738.273438,1333.416796,447.293463,30.740559,34.341306,44.251635,24.430976,12.844567,0.650443,357.253164,2807.018644,2606.814882,2807.518644,1489.685118,3.318277,-42.581006,1393833.363,1770.273407,787.354856,2755.849365,461.676315,445.55321,26.666942,26.618281,24.774284,28.462278,60.391252,0.927407,393.63355
coj1m003-fa19-20200803-0351-e91.fits,172,0,59065.277351,2459065.277351,2459065.278924,1.103306,45.028955,31,55,83,0.826128,4.011462,0.174247,0.05391,0.00025,0.002378,0.000111,0.000069,3300.055258,1686.924184,1573.492273,777.290966,27203789.11,5694.359978,2040.691035,2043.367401,2041.191035,2053.132599,3.310788,-42.641882,22473817.07,3019.07054,4924.200507,4563.95247,39552.125,7443.952292,451.933619,10448,29.35342,24.267491,24.375692,24.159289,41.536369,0.994534,350.623317,3516.604521,2708.184293,3517.104521,1388.315707,3.325212,-42.569894,21775474.7,4851.128874,4488.743809,41068.07422,7212.641908,450.839103,48.194697,36.301739,47.433531,25.169947,347.397476,0.616134,345.590143,3584.184128,2099.967827,3584.684128,1996.532173,3.325889,-42.63554,4036772.697,2402.597942,1680.169881,7931.885254,1337.091215,445.551258,30.970532,34.023001,43.957401,24.088601,12.198054,0.650884,346.244909,2807.018644,2606.814882,2807.518644,1489.685118,3.318278,-42.58099,1391541.714,1766.297635,787.829688,2891.325928,460.917258,444.033338,26.432173,26.216095,24.53146,27.900731,60.54664,0.938577,354.734526
coj1m003-fa19-20200803-0352-e91.fits,173,0,59065.278023,2459065.278023,2459065.279596,1.10179,45.350929,31,55,83,0.825037,4.024767,0.173827,0.053662,0.00025,0.002384,0.00011,0.000069,3305.9099,1688.583348,1575.59719,776.838877,27287884.58,5700.272832,2040.691035,2043.367401,2041.191035,2053.132599,3.310785,-42.641865,22513516.71,3019.07054,4925.40375,4570.897707,38855.46875,7457.101915,449.092132,10387,30.000302,24.171353,24.345193,23.997513,39.23027,0.99483,365.666659,3516.604521,2708.184293,3517.104521,1388.315707,3.325212,-42.569913,21857208.11,4858.709674,4498.562288,41770.73047,7239.714282,449.45479,48.455445,36.382907,47.778917,24.986897,348.114511,0.611419,337.492982,3584.184128,2099.967827,3584.684128,1996.532173,3.325887,-42.635564,4040940.53,2402.135774,1682.228196,7784.553223,1338.471717,443.448916,31.292577,34.227186,44.292469,24.161903,12.715997,0.640698,361.593811,2807.018644,2606.814882,2807.518644,1489.685118,3.318278,-42.580991,1389735.945,1765.161292,787.313857,2895.04541,460.319137,442.882962,26.626435,26.422198,24.649054,28.195342,60.176891,0.930089,353.678937
coj1m003-fa19-20200803-0353-e91.fits,174,0,59065.278678,2459065.278678,2459065.280252,1.100324,44.95391,31,55,83,0.824799,4.023457,0.173879,0.053677,0.000249,0.002376,0.00011,0.000069,3310.100993,1693.39688,1579.863915,779.590136,27345225.4,5702.992631,2040.691035,2043.367401,2041.191035,2053.132599,3.310784,-42.642025,22554320.87,3019.07054,4929.677923,4575.211854,40888.55469,7470.617387,447.863104,10464,29.47069,24.081138,24.255793,23.906483,39.854573,0.993408,339.057125,3516.604521,2708.184293,3517.104521,1388.315707,3.325207,-42.56999,21901718.16,4863.31721,4503.452524,41560.32813,7254.457248,447.724192,48.065079,36.39525,47.714293,25.076208,347.345129,0.606405,348.336849,3584.184128,2099.967827,3584.684128,1996.532173,3.325885,-42.635636,4050461.979,2400.840255,1687.101827,8185.23877,1341.625486,441.566627,30.642546,34.041283,44.158004,23.924562,12.387475,0.638191,332.52857,2807.018644,2606.814882,2807.518644,1489.685118,3.318273,-42.581109,1393045.253,1763.01921,790.147518,2985.532471,461.415272,440.82478,26.286395,26.094511,24.415049,27.773973,59.660184,0.931473,339.150774
