Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
coj1m011-fa12-20190330-0117-e91.fits,0,58572.92888,2458572.929,2458572.932018,1.38907,55,6.405924,14.521137,1.35,19,30,45,0.241388,0.00815,0.025142,0.028052,0.061075,0.007101,0.272954,0.653024,0.640759,0.000352,0.000146,0.000165,0.000168,0.000202,0.000146,0.00043,0.000838,0.000824,685.91782,55.869265,152.198319,166.536957,302.327788,48.790714,634.367773,779.578072,777.746056,2950709.693,1857.562824,2065.273921,2034.98667,2065.773921,2061.51333,8.222958,12.222229,712264.7834,662.446978,936.611953,760.469457,15766.64356,1075.202705,204.816875,3072,5.691158,10.396169,10.311354,10.480983,66.800967,0.99944,2256.366696,1894.999139,2256.866696,2201.500861,8.224379,12.207315,24049.42522,430.192624,55.903853,723.997681,36.303925,198.382033,5.546042,10.382328,10.220466,10.54419,86.075322,0.99901,2331.778899,1845.119008,2332.278899,2251.380992,8.22494,12.202009,74187.145,485.194796,152.901774,1887.304932,111.989559,199.727673,5.80189,10.183478,10.203118,10.163838,41.711317,0.998866,1895.529557,1827.428508,1896.029557,2269.071492,8.221722,12.199568,82774.07146,494.292152,167.459813,2122.521729,124.951995,200.7569,5.713797,9.824319,9.520965,10.127673,86.526074,0.996137,1871.703659,1756.014333,1872.203659,2340.485667,8.221552,12.191813,180215.1555,585.196088,307.95687,4446.673828,272.044649,200.575864,5.640283,10.096871,9.991038,10.202705,70.819581,0.999285,1960.251361,2223.571109,1960.751361,1872.928891,8.222167,12.242504,20953.47525,429.253588,48.813745,600.350708,31.630419,201.115421,5.88819,11.868003,9.72634,14.009665,270.452956,0.877797,2607.473066,2237.580803,2607.973066,1858.919197,8.226943,12.244797,632708.5732,892.794696,708.683168,14827.83984,955.108249,204.043945,5.659817,10.351555,10.258056,10.445053,79.456191,0.999625,1536.132873,2714.10063,1536.632873,1382.39937,8.218996,12.295054,1165671.972,1154.404533,1009.760391,25447.7207,1759.645693,205.601716,5.712372,10.365786,10.262533,10.46904,81.615525,0.999567,1127.374747,1893.049606,1127.874747,2203.450394,8.216048,12.20572,1152329.148,1149.263874,1002.667163,26121.61523,1739.503969,209.129047,5.639386,10.200538,10.036642,10.364434,80.997712,0.998859
coj1m011-fa12-20190330-0118-e91.fits,0,58572.92983,2458572.93,2458572.932963,1.390327,55,6.543544,14.707931,1.35,19,30,45,0.241173,0.007817,0.025455,0.02842,0.0613,0.007345,0.274087,0.651765,0.64012,0.000353,0.000147,0.000168,0.000171,0.000204,0.000147,0.000433,0.000839,0.000826,683.315414,53.122066,151.884915,166.575817,300.543827,49.841105,632.871347,777.085691,775.183355,2948664.449,1862.182277,2065.250342,2034.780481,2065.750342,2061.719519,8.222957,12.222221,711138.9646,679.599494,938.827158,757.47592,15409.79981,1046.408909,204.694197,2934,5.835778,10.453251,10.358833,10.547669,89.941415,0.999674,2256.256066,1894.903616,2256.756066,2201.596384,8.224378,12.20732,23050.39224,433.66945,53.151985,723.334412,33.917612,199.05069,5.74862,9.996426,9.512656,10.480195,272.586048,0.990599,2331.709752,1844.914167,2332.209752,2251.585833,8.224939,12.202003,75058.78653,491.903297,152.588501,1834.241089,110.445619,200.032568,6.010554,10.224524,10.103207,10.345842,67.69876,0.998889,1895.469927,1827.289943,1895.969927,2269.210057,8.221721,12.19957,83799.81233,500.281678,167.50526,2065.121826,123.307644,200.068875,5.758942,10.476608,10.093962,10.859254,80.333861,0.994023,1871.662533,1755.725267,1872.162533,2340.774733,8.221552,12.191799,180752.5668,590.485786,306.108244,4183.128906,265.969249,201.34404,5.921177,10.205692,10.107602,10.303783,74.711956,0.999502,1960.3129,2223.698072,1960.8129,1872.801928,8.222167,12.242531,21658.94297,434.344518,49.865814,587.558411,31.870158,200.891966,5.797122,13.572223,12.95008,14.194366,60.527622,0.968548,2607.482019,2237.429365,2607.982019,1859.070635,8.226942,12.244792,634329.3738,896.964384,707.19572,13950.05664,933.38706,204.134511,5.844255,10.502608,10.426327,10.578889,274.188597,0.999784,1536.113125,2713.949741,1536.613125,1382.550259,8.218995,12.295046,1163504.882,1156.048375,1006.449996,24769.75586,1712.044951,206.362535,5.815205,10.383815,10.319596,10.448035,81.371922,0.999832,1127.334253,1892.905547,1127.834253,2203.594453,8.216048,12.205721,1150830.193,1151.83761,999.125382,25477.07227,1693.394717,210.067795,5.754317,10.240238,10.185634,10.294841,66.204187,0.99975
coj1m011-fa12-20190330-0119-e91.fits,0,58572.93077,2458572.931,2458572.933909,1.39164,55,6.137641,13.960486,1.35,19,30,45,0.240522,0.00798,0.025267,0.028603,0.061167,0.007282,0.272876,0.654065,0.639865,0.000349,0.00014,0.000161,0.000164,0.000198,0.00014,0.000427,0.000834,0.000818,689.757825,56.961388,157.421307,173.982615,308.927458,52.032173,639.019227,784.044995,781.762667,2949159.144,1846.083827,2065.484552,2034.884356,2065.984552,2061.615644,8.222957,12.222211,709337.1177,612.28124,927.588506,764.710982,18238.59375,1158.515192,204.625192,3002,5.270473,9.92818,9.857877,9.998482,67.967344,0.999612,2256.597302,1895.072708,2257.097302,2201.427292,8.224379,12.207315,23534.91356,412.910378,56.997632,781.226379,38.438077,199.588649,5.74544,9.345808,7.908504,10.783113,282.926295,0.888516,2331.941372,1845.136211,2332.441372,2251.363789,8.224939,12.202003,74516.90268,471.055856,158.191224,2115.034668,121.703717,200.254481,5.421314,8.84258,8.596411,9.08875,85.759114,0.996836,1895.71865,1827.393985,1896.21865,2269.106015,8.221722,12.199559,84356.21299,481.97028,175.023682,2475.977783,137.773637,201.327356,5.173595,9.919499,9.866778,9.97222,50.482252,0.996877,1871.886281,1755.93535,1872.386281,2340.56465,8.221552,12.191799,180392.0776,572.908005,314.870932,5030.175781,294.622905,200.894867,5.288226,9.494963,9.563224,9.426702,34.498785,0.998391,1960.611475,2223.835575,1961.111475,1872.664425,8.222168,12.242525,21474.54816,412.497755,52.059794,629.170044,35.073013,202.335794,5.592499,11.639569,9.030449,14.248688,83.93764,0.809372,2607.678857,2237.457693,2608.178857,1859.042307,8.226942,12.244773,632233.2632,885.123984,714.2878,16417.77734,1032.586371,204.880288,5.455662,9.883126,9.863193,9.90306,293.47459,0.999965,1536.278619,2714.072866,1536.778619,1382.427134,8.218995,12.295041,1166182.697,1148.210225,1015.652597,29034.48242,1904.652015,206.424717,5.339046,9.769323,9.672321,9.866325,80.93906,0.999563,1127.612127,1892.949625,1128.112127,2203.550375,8.216049,12.205705,1150743.184,1142.888581,1006.872589,30480.58008,1879.435641,210.794666,5.408973,9.703167,9.623766,9.782567,77.394526,0.999673
coj1m011-fa12-20190330-0120-e91.fits,0,58572.93173,2458572.932,2458572.934863,1.393027,55,6.528672,14.339947,1.35,19,30,45,0.240816,0.007636,0.02537,0.027948,0.060994,0.00708,0.273149,0.651307,0.64213,0.000351,0.000143,0.000164,0.000167,0.0002,0.000143,0.00043,0.000835,0.000825,685.992453,53.370889,154.949024,167.460497,304.477896,49.538495,635.640079,779.705912,778.047965,2936756.768,1847.892891,2065.343642,2034.64336,2065.843642,2061.85664,8.222957,12.222215,707219.363,646.018542,929.955116,760.487631,16203.64844,1094.735393,201.491914,2932,5.762089,10.237992,10.027749,10.448234,73.018892,0.99755,2256.28799,1894.950708,2256.78799,2201.549292,8.224378,12.207333,22424.27586,419.92232,53.40101,758.382812,34.711505,195.726722,5.748205,10.664987,11.806706,9.523267,16.874881,0.935187,2331.781851,1844.810638,2332.281851,2251.689362,8.224939,12.201999,74506.0382,478.551369,155.690785,1859.59436,115.331114,196.211716,5.860636,10.140211,9.863629,10.416792,62.990968,0.991392,1895.538767,1827.121101,1896.038767,2269.378899,8.221722,12.199558,82077.34719,487.401043,168.397972,2002.192993,127.05107,198.217328,5.785104,9.708061,9.507089,9.909033,61.993189,0.994519,1871.75358,1755.623417,1872.25358,2340.876583,8.221552,12.191795,179124.6037,577.40302,310.22457,4332.82959,277.27471,197.99144,5.750111,9.985533,9.868944,10.102123,55.268699,0.995571,1960.342211,2223.618506,1960.842211,1872.881494,8.222167,12.242531,20792.97032,419.529627,49.562579,597.435669,32.186337,198.215693,6.21551,11.027109,8.121958,13.93226,77.564713,0.705067,2607.532826,2237.272912,2608.032826,1859.227088,8.226942,12.244786,630069.6765,886.822788,710.479799,13806.00684,975.312062,200.399999,5.992085,10.314773,10.057849,10.571698,75.003444,0.996696,1536.186755,2713.861022,1536.686755,1382.638978,8.218995,12.295047,1158313.462,1147.673764,1009.270664,25328.29102,1793.00343,202.300067,5.815217,10.218379,9.969161,10.467598,74.148434,0.996717,1127.459698,1892.717944,1127.959698,2203.782056,8.216049,12.205706,1148373.63,1145.032057,1002.918323,27212.45703,1777.617135,206.326173,5.691445,9.994309,9.759974,10.228645,70.269855,0.996315
coj1m011-fa12-20190330-0121-e91.fits,0,58572.93268,2458572.933,2458572.935812,1.394463,55,6.243526,14.032168,1.35,19,30,45,0.241374,0.007508,0.025244,0.028412,0.061382,0.006983,0.272609,0.652659,0.641692,0.00035,0.000139,0.00016,0.000164,0.000198,0.000139,0.000427,0.000834,0.000822,689.779716,54.044003,157.621968,173.32918,309.714104,50.248855,638.220626,782.857496,780.9912,2936853.94,1840.682797,2065.204895,2034.789168,2065.704895,2061.710832,8.222957,12.222209,708879.6179,618.585061,926.687928,764.960454,17531.375,1145.969508,200.022092,2973,5.451822,10.060024,9.973464,10.146584,61.415468,0.998993,2256.201625,1895.059639,2256.701625,2201.440361,8.224378,12.207322,22051.07796,407.786678,54.075033,799.865112,35.647608,194.29292,5.298355,8.093056,8.373831,7.812281,6.228243,0.994963,2331.656624,1844.960299,2332.156624,2251.539701,8.224939,12.201993,74136.52925,468.043105,158.396798,2003.720337,119.848561,194.331058,5.532567,10.204641,9.818756,10.590525,284.870955,0.992435,1895.42549,1827.29248,1895.92549,2269.20752,8.221722,12.199556,83443.22402,478.565616,174.361093,2204.939209,134.893694,195.340189,5.512953,9.832498,9.742805,9.922191,64.116225,0.999131,1871.609819,1755.738534,1872.109819,2340.761466,8.221552,12.191786,180269.2784,570.97936,315.719431,4609.585449,291.421972,195.320865,5.60842,9.644226,9.636379,9.652073,49.407895,0.999887,1960.182274,2223.822397,1960.682274,1872.677603,8.222167,12.242531,20508.31099,407.932435,50.273793,578.510437,33.153583,195.702108,5.884233,13.506607,12.002287,15.010928,85.039417,0.950108,2607.431848,2237.412054,2607.931848,1859.087946,8.226942,12.244777,629112.1986,881.851726,713.399067,15600.13281,1017.018092,198.678048,5.52331,10.108153,9.996243,10.220063,73.762619,0.999311,1536.031829,2714.008223,1536.531829,1382.491777,8.218995,12.295041,1159806.338,1144.287589,1013.561931,28296.26172,1874.934284,200.818587,5.470985,10.047969,9.946304,10.149633,65.954754,0.999082,1127.301375,1892.89521,1127.801375,2203.60479,8.216048,12.205706,1147935.403,1140.638683,1006.397048,29063.31445,1855.743819,204.817752,5.380415,9.898873,9.754236,10.04351,74.823195,0.998854
coj1m011-fa12-20190330-0122-e91.fits,0,58572.93363,2458572.934,2458572.936764,1.395969,55,6.402232,14.235321,1.35,19,30,45,0.240849,0.007765,0.025243,0.028425,0.060881,0.007181,0.272603,0.654625,0.639769,0.00035,0.000141,0.000162,0.000166,0.000199,0.000142,0.000428,0.000838,0.000821,687.499963,55.057096,155.777505,171.583244,305.469021,50.732962,636.227836,781.356564,778.946982,2936214.009,1844.638727,2065.16483,2034.807526,2065.66483,2061.692474,8.222957,12.222235,707183.1733,636.626071,927.737212,762.266689,16534.48438,1110.829741,199.479107,2988,5.606969,10.227766,10.117457,10.338074,82.734216,0.999504,2256.359552,1895.013223,2256.859552,2201.486777,8.22438,12.207342,22800.26645,413.872597,55.090061,736.105408,35.81422,193.6556,5.675866,10.410155,11.226869,9.593441,31.04205,0.889047,2331.615254,1844.965924,2332.115254,2251.534076,8.224939,12.202019,74119.85937,473.521901,156.528894,1993.712402,116.426051,194.601015,5.72801,10.040278,9.499322,10.581234,87.067672,0.988334,1895.383632,1827.205523,1895.883632,2269.294477,8.221722,12.19957,83460.90996,483.582158,172.588894,2093.26709,131.098794,195.131323,5.632967,10.336656,9.806098,10.867213,272.30083,0.989449,1871.599727,1755.755486,1872.099727,2340.744514,8.221552,12.191811,178759.6305,574.320256,311.254267,4313.279297,280.792193,196.199186,5.797021,9.559531,9.620814,9.498248,347.640183,0.999801,1960.205752,2223.579779,1960.705752,1872.920221,8.222167,12.242529,21084.23766,415.381339,50.75875,565.496399,33.118715,196.391561,6.13324,11.479038,9.959845,12.998231,81.548727,0.926082,2607.410586,2237.415696,2607.910586,1859.084304,8.226942,12.244803,628962.9163,884.639494,710.982181,14584.66895,987.962864,198.807743,5.633524,10.26133,10.095717,10.426942,271.270164,0.998957,1536.054548,2713.915865,1536.554548,1382.584135,8.218996,12.295054,1161664.13,1147.277731,1012.539596,26797.33203,1824.719695,200.5603,5.597595,10.226079,10.080511,10.371647,278.954988,0.999105,1127.257843,1892.80365,1127.757843,2203.69635,8.216048,12.205718,1145586.963,1141.86637,1003.258343,27089.82422,1799.46599,204.861149,5.571373,10.052661,9.878209,10.227113,89.683934,0.998796
coj1m011-fa12-20190330-0123-e91.fits,0,58572.93458,2458572.935,2458572.937712,1.397524,55,5.624619,13.053504,1.35,19,30,45,0.240555,0.007963,0.025395,0.028292,0.061148,0.007102,0.27354,0.652297,0.640504,0.000345,0.00013,0.000152,0.000156,0.000191,0.00013,0.000422,0.000825,0.000812,697.936463,61.421019,166.975862,181.687173,319.590199,54.773342,647.990489,790.373677,788.397087,2932938.596,1819.625841,2065.334117,2034.950071,2065.834117,2061.549929,8.222957,12.222218,705532.3624,535.308439,911.200676,774.288673,21607.83398,1317.992228,198.200859,2950,4.923845,9.390323,9.276986,9.50366,78.836503,0.999319,2256.338954,1895.147215,2256.838954,2201.352785,8.224378,12.207325,23355.12591,379.970301,61.465661,898.755859,43.629288,192.686934,4.929555,9.278289,10.748007,7.808572,14.710104,0.874111,2331.829632,1845.138264,2332.329632,2251.361736,8.224939,12.202005,74481.37219,443.660778,167.8791,2439.338379,139.137302,193.010965,4.949604,9.257041,9.357332,9.15675,327.468636,0.99736,1895.551172,1827.423881,1896.051172,2269.076119,8.221722,12.199563,82978.26812,453.798819,182.852543,2766.286377,155.0102,194.519837,4.921609,9.117858,9.008209,9.227507,52.294134,0.990884,1871.75446,1755.942295,1872.25446,2340.557705,8.221552,12.191801,179343.045,550.02428,326.06387,5699.219727,335.027494,194.760802,5.028026,9.100461,8.911344,9.289578,84.904724,0.998218,1960.462227,2223.895566,1960.962227,1872.604434,8.222168,12.242531,20829.3364,380.062741,54.804994,680.171875,38.910906,195.739881,4.721558,12.080274,10.561089,13.59946,85.631662,0.937247,2607.560474,2237.548608,2608.060474,1858.951392,8.226942,12.244785,629956.758,868.198796,725.590453,19380.69727,1176.810811,196.999312,5.131819,9.49879,9.380052,9.617529,88.578997,0.999374,1536.187357,2714.191016,1536.687357,1382.308984,8.218996,12.295052,1157871.145,1132.860938,1022.077032,33921.29688,2162.998116,199.603573,4.877474,9.362253,9.245442,9.479064,80.207471,0.999299,1127.419749,1893.067798,1127.919749,2203.432202,8.216048,12.205716,1145110.693,1128.669636,1014.566758,35673.75,2139.160547,203.545723,4.735853,9.221335,9.101428,9.341242,77.799341,0.999185
coj1m011-fa12-20190330-0124-e91.fits,0,58572.93553,2458572.936,2458572.938664,1.399154,55,6.140535,14.024936,1.35,19,30,45,0.240008,0.008137,0.025394,0.028304,0.060954,0.006976,0.27375,0.652131,0.640319,0.000348,0.000139,0.00016,0.000163,0.000197,0.000138,0.000427,0.000832,0.000819,689.463132,58.581078,158.666546,173.49231,308.809859,50.428033,640.404631,783.837806,782.012755,2941268.288,1840.669655,2065.398854,2034.763419,2065.898854,2061.736581,8.222957,12.222215,705927.3216,617.947614,923.669032,764.26436,17759.93945,1142.374055,198.303886,3034,5.444069,10.050459,9.933119,10.167798,71.389935,0.99914,2256.427968,1895.013641,2256.927968,2201.486359,8.224378,12.207328,23931.64408,408.247126,58.620484,780.86853,38.727626,191.994067,5.292781,10.262979,10.425692,10.100266,325.072269,0.991527,2331.84283,1845.027507,2332.34283,2251.472493,8.224939,12.202011,74689.48346,468.406064,159.454561,2084.272217,120.867015,193.724012,5.640738,9.612731,8.918986,10.306477,278.852647,0.97728,1895.604568,1827.30449,1896.104568,2269.19551,8.221722,12.199567,83248.8296,477.005024,174.52401,2272.339111,134.718264,193.876391,5.613032,10.03299,9.75041,10.31557,77.853741,0.996187,1871.787367,1755.755584,1872.287367,2340.744416,8.221552,12.191799,179281.1034,569.610608,314.743267,4804.502441,290.123466,194.776623,5.381225,9.762739,9.746889,9.778589,46.391771,0.995529,1960.383083,2223.850891,1960.883083,1872.649109,8.222167,12.242542,20517.63712,406.667011,50.453163,581.527832,33.202875,194.332107,5.893556,11.871124,11.167295,12.574953,71.268001,0.977838,2607.649053,2237.475617,2608.149053,1859.024383,8.226942,12.244793,632127.5598,882.485135,716.303918,16274.62207,1022.946841,197.234333,5.466645,10.054846,9.935851,10.173841,75.881584,0.999278,1536.270112,2714.091567,1536.770112,1382.408433,8.218996,12.295055,1160980.196,1144.593008,1014.317044,28064.10352,1878.767989,198.929856,5.414477,9.950474,9.810827,10.090122,70.289445,0.99868,1127.439707,1892.826495,1127.939707,2203.673505,8.216048,12.205707,1148160.532,1139.820869,1007.316644,28337.52539,1858.022437,202.967747,5.493675,9.861784,9.731609,9.991958,73.722515,0.999019
coj1m011-fa12-20190330-0125-e91.fits,0,58572.93648,2458572.936,2458572.939615,1.400841,55,6.284488,13.78382,1.35,19,30,45,0.241128,0.007743,0.025121,0.02825,0.061294,0.007333,0.273628,0.649658,0.642967,0.000349,0.000137,0.000159,0.000162,0.000197,0.000138,0.000427,0.000829,0.000822,690.860199,56.352313,158.478445,174.144379,311.07203,53.231283,640.388176,783.350029,782.046164,2926797.015,1832.092765,2065.517125,2034.988491,2066.017125,2061.511509,8.222957,12.222222,705731.7869,596.88277,921.062723,766.214688,17239.13281,1182.36247,199.789303,2983,5.396661,10.095358,9.962607,10.228108,85.386134,0.99929,2256.64371,1895.227954,2257.14371,2201.272046,8.224379,12.207333,22662.33549,401.904201,56.387406,736.081604,37.967816,193.970056,5.925493,9.562142,9.638393,9.485892,33.59796,0.998307,2331.967435,1845.210144,2332.467435,2251.289856,8.224939,12.202013,73522.81728,461.64098,159.264061,1953.318359,123.177986,194.579954,5.535483,9.371682,9.323196,9.420167,49.109022,0.99476,1895.770138,1827.565241,1896.270138,2268.934759,8.221722,12.199576,82683.26611,471.967759,175.188378,2122.404297,138.525135,195.665682,5.580601,9.418412,9.111869,9.724956,278.133677,0.995412,1871.900327,1756.064142,1872.400327,2340.435858,8.221552,12.191812,179395.3104,565.661263,317.142647,4476.169434,300.553675,195.712027,5.560284,9.813198,9.608185,10.018211,81.154548,0.998078,1960.473964,2224.151747,1960.973964,1872.348253,8.222167,12.242558,21462.13071,402.962533,53.260859,571.396606,35.957028,196.463956,5.795445,11.646469,10.823033,12.469905,66.866125,0.958573,2607.713782,2237.61949,2608.213782,1858.88051,8.226942,12.244793,628797.0634,877.783067,716.346768,15396.12988,1053.468276,198.71343,5.595585,10.157529,10.018068,10.29699,272.266271,0.999242,1536.353826,2714.129859,1536.853826,1382.370141,8.218995,12.295044,1152612.433,1137.898293,1012.93098,27502.38867,1931.053282,199.6791,5.491468,10.05215,9.918443,10.185856,83.962828,0.99926,1127.594807,1893.166311,1128.094807,2203.333689,8.216048,12.205724,1145387.518,1136.331053,1007.969918,28150.94727,1918.948871,203.542759,5.538839,9.887694,9.713342,10.062046,89.330203,0.998756
coj1m011-fa12-20190330-0126-e91.fits,0,58572.93743,2458572.937,2458572.940563,1.402583,55,6.024998,13.592128,1.35,19,30,45,0.240429,0.007574,0.025028,0.028407,0.060928,0.007373,0.273485,0.652814,0.640085,0.000348,0.000135,0.000157,0.000161,0.000195,0.000136,0.000426,0.000832,0.000818,691.659194,55.974905,159.448982,176.762238,311.814704,54.309367,641.739517,784.969468,782.900156,2927601.498,1829.558297,2065.56019,2034.913329,2066.06019,2061.586671,8.222958,12.222214,703880.8924,580.396528,917.692061,767.012076,18364.45898,1212.75862,200.095708,3018,5.235756,9.852755,9.66005,10.045461,86.533643,0.998448,2256.623845,1895.078646,2257.123845,2201.421354,8.224379,12.207317,22172.46867,395.872021,56.009183,816.962036,38.202277,194.759019,5.448582,7.970957,7.627163,8.314752,48.399902,0.471171,2332.02452,1845.19822,2332.52452,2251.30178,8.22494,12.202011,73271.82818,457.244421,160.246522,2073.713379,126.244429,195.527234,5.490463,8.820535,8.405134,9.235936,290.991735,0.984015,1895.785085,1827.501648,1896.285085,2268.998352,8.221722,12.199569,83165.30278,467.61308,177.850677,2380.777344,143.29049,196.485913,5.403257,9.500996,9.345307,9.656685,292.012262,0.997924,1871.940295,1756.051426,1872.440295,2340.448574,8.221552,12.19181,178374.2736,561.086109,317.908911,4846.126953,307.331738,197.190172,5.388269,9.413972,9.226217,9.601727,278.826983,0.998249,1960.680893,2223.963586,1961.180893,1872.536414,8.222168,12.242538,21583.78792,397.19397,54.340674,626.427246,37.188003,196.491954,5.103165,12.726896,11.304414,14.149378,82.661278,0.947912,2607.768431,2237.513607,2608.268431,1858.986393,8.226942,12.244783,628711.5118,875.674519,717.973971,16798.11328,1083.244784,198.809107,5.307898,9.791414,9.648116,9.934712,87.208497,0.999135,1536.398172,2714.113874,1536.898172,1382.386126,8.218995,12.295044,1156318.818,1138.237061,1015.885757,30606.43164,1992.291066,201.734437,5.205803,9.69557,9.531935,9.859205,89.415925,0.998861,1127.679846,1893.051182,1128.179846,2203.448818,8.216049,12.20571,1142571.168,1133.531691,1007.974614,30577.45898,1968.604415,205.581424,5.357302,9.633555,9.450777,9.816333,84.398462,0.998505
