Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8
elp1m008-fa05-20201118-0439-e91.fits,67,0,59172.94672,2459172.946716,2459172.949225,1.480602,28.672096,37.959641,1.35,30,53,80,0.090528,0.056259,0.082114,0.057127,0.072196,0.691011,1.000349,0.100443,0.000336,0.000323,0.000333,0.000325,0.000329,0.000931,0.001348,0.000366,269.351022,174.440395,246.478431,175.760246,219.447706,742.466571,742.263293,274.069381,5735603.553,3863.455311,1997.801838,2039.255351,1998.301838,2057.244649,10.108026,74.828032,519231.3196,4526.828869,1895.718937,273.896784,1395.159302,114.700894,459.32552,9756,32.783012,27.185548,28.246238,26.124858,350.473997,0.993205,32083.55172,1858.333138,1925.222809,1858.833138,2171.277191,10.11181,74.840673,322678.9488,1836.980776,175.657227,1083.663574,71.281455,459.868798,32.873853,27.138354,28.722833,25.553875,2.476005,0.986355,12965.95785,1887.287384,1754.06893,1887.787384,2342.43107,10.110918,74.859134,470973.8953,1884.292417,249.947349,1336.541382,104.040579,461.784221,1.593739,27.626592,28.429168,26.824015,4.37426,0.99655,25039.85124,1679.826327,1709.165512,1680.326327,2387.334488,10.116626,74.864418,327659.9958,1851.133022,177.005106,1085.469727,72.381794,463.965993,32.841843,26.454894,27.551992,25.357795,0.693195,0.99314,14980.8974,1699.479949,2269.144332,1699.979949,1827.355668,10.116366,74.803778,414089.0542,1866.230952,221.885214,1273.557129,91.474422,460.602986,1.127391,26.684978,27.849544,25.520411,356.867302,0.992319,22602.5295,1445.916936,1456.427213,1446.416936,2640.072787,10.122974,74.892211,2343784.125,2330.504931,1005.69799,4588.198242,517.754082,464.769131,33.18138,27.363211,28.199703,26.52672,2.990135,0.996228,638014.818,1931.029623,2378.631387,1931.529623,1717.868613,10.110053,74.791451,2868301.611,2441.564861,1174.780018,5551.658691,633.622718,462.330246,32.722077,26.983252,28.085876,25.880629,353.503054,0.992989,994627.1201,2761.438536,1570.19104,2761.938536,2526.30896,10.086645,74.876881,523517.8168,1879.839019,278.49077,1485.614868,115.647804,454.140326,32.82872,26.94825,27.86067,26.035829,345.707817,0.994067,33792.37831
elp1m008-fa05-20201118-0440-e91.fits,68,0,59172.94806,2459172.948059,2459172.950568,1.478133,36.109266,37.486821,1.35,30,53,80,0.089826,0.05693,0.081846,0.056926,0.072701,0.693082,1.002676,0.098866,0.000328,0.000316,0.000326,0.000318,0.000321,0.000921,0.001332,0.000358,273.914923,180.1378,251.128853,178.943348,226.165188,752.654875,752.645514,275.872006,5706458.94,3789.912886,1997.589546,2038.776357,1998.089546,2057.723643,10.108035,74.827991,512588.5134,4414.760041,1840.115916,278.563165,1473.561401,116.107899,447.037154,9670,32.437691,26.784181,27.837533,25.730829,0.41558,0.993831,34751.62799,1858.384536,1924.92163,1858.884536,2171.57837,10.111812,74.840615,324869.4645,1790.496689,181.440975,1095.8573,73.587117,446.255526,32.566712,26.720945,28.258863,25.183028,3.407798,0.986649,14116.26376,1887.061793,1753.69391,1887.561793,2342.80609,10.110927,74.859086,467051.3767,1833.757658,254.696347,1388.345703,105.793151,448.962721,32.598995,27.247809,27.971287,26.52433,14.378571,0.996336,27414.84129,1679.802661,1708.73471,1680.302661,2387.76529,10.11663,74.864379,324843.506,1802.477238,180.220587,1178.124878,73.581237,450.640848,32.583336,26.032297,27.479994,24.584599,5.943768,0.987161,16074.64972,1699.349351,2268.653451,1699.849351,1827.846549,10.116374,74.803737,414864.3559,1813.531009,228.760553,1292.382568,93.972119,447.935345,32.323292,26.341654,27.454431,25.228877,3.430833,0.992784,24269.89139,1445.763479,1456.005659,1446.263479,2640.494341,10.122982,74.892176,2336003.383,2293.427467,1018.564318,5020.825684,529.134848,451.558901,32.726206,27.056785,27.856375,26.257195,11.592081,0.995873,692086.9626,1930.829876,2378.210175,1931.329876,1718.289825,10.110062,74.7914,2857041.625,2397.432674,1191.708804,6085.089355,647.156719,449.685064,32.304348,26.685879,27.769864,25.601894,359.84063,0.993422,1071291.378,2761.182986,1569.600579,2761.682986,2526.899421,10.086652,74.876855,513413.9321,1831.924319,280.259357,1470.814087,116.294867,441.970556,32.661454,26.621235,27.515779,25.726691,352.695508,0.995187,35964.11791
elp1m008-fa05-20201118-0441-e91.fits,69,0,59172.9494,2459172.949403,2459172.951912,1.4757,37.962231,38.623259,1.35,30,53,80,0.090044,0.056108,0.081315,0.057076,0.073011,0.69229,1.000058,0.09999,0.000336,0.000324,0.000334,0.000326,0.00033,0.000936,0.001352,0.000368,267.654172,172.911783,243.354459,174.954168,221.052443,739.833942,739.475258,271.394819,5723398.126,3869.882269,1997.628228,2038.594493,1998.128228,2057.905507,10.10802,74.828094,515359.6918,4686.490196,1893.674747,272.147945,1492.38208,109.967091,442.029674,9658,33.316801,27.649402,28.750598,26.548207,345.22273,0.991642,30463.99133,1858.293154,1924.73609,1858.793154,2171.76391,10.111801,74.840714,321125.9182,1844.429718,174.105804,1083.530151,68.521624,441.257267,33.439965,27.28999,28.896493,25.683487,351.567762,0.984969,12445.9551,1887.327481,1753.494771,1887.827481,2343.005229,10.110907,74.859184,465395.638,1886.351896,246.717295,1368.501343,99.305796,443.662491,33.508669,27.787455,28.746312,26.828599,350.721919,0.994713,23955.63916,1679.857794,1708.468597,1680.357794,2388.031403,10.116616,74.864479,326666.3546,1854.043553,176.191306,1115.156494,69.703838,445.511334,33.646778,26.937223,28.113058,25.761389,352.290906,0.99183,14118.22367,1699.435813,2268.463694,1699.935813,1828.036306,10.116355,74.803838,417872.9576,1869.144723,223.563725,1277.19104,89.165439,442.464624,33.350205,27.303356,28.437195,26.169518,348.951468,0.991992,21488.26029,1445.873095,1455.804157,1446.373095,2640.695843,10.122966,74.89226,2341354.664,2334.469361,1002.949408,4774.635742,499.59662,446.093698,33.707336,27.833106,28.727583,26.938628,353.458909,0.995655,604502.5164,1930.979646,2378.008405,1931.479646,1718.491595,10.110042,74.791508,2861782.031,2442.440732,1171.689447,6120.854492,610.645048,445.212964,33.181894,27.477001,28.62585,26.328152,346.977863,0.991367,938594.8825,2761.344393,1569.521169,2761.844393,2526.978831,10.086639,74.876956,520261.431,1886.9883,275.70994,1434.23999,111.01302,436.728068,33.436932,27.598882,28.581486,26.616279,340.82973,0.991779,31471.22312
elp1m008-fa05-20201118-0442-e91.fits,70,0,59172.95076,2459172.950757,2459172.953266,1.473278,31.206004,39.498151,1.35,30,53,80,0.090067,0.056961,0.082431,0.056778,0.072929,0.691204,1.002252,0.099786,0.000344,0.000332,0.000342,0.000334,0.000339,0.000949,0.001378,0.000377,262.032933,171.437531,240.806815,169.755346,215.29996,728.120985,727.579335,264.96965,5728113.686,3935.489329,1997.519825,2037.725065,1998.019825,2058.774935,10.108032,74.828087,515915.992,4901.211083,1936.728224,266.385333,1503.038086,105.262961,438.809429,9588,1.292268,28.757056,29.298014,28.216098,333.110147,0.995949,27089.18856,1858.080928,1924.063035,1858.580928,2172.436965,10.111816,74.840692,326277.0992,1889.935592,172.639269,1101.802246,66.570709,438.162596,34.648248,28.624177,29.65644,27.591913,342.750219,0.992361,11215.66136,1887.153506,1752.602022,1887.653506,2343.897978,10.11092,74.859189,472174.986,1933.782,244.171776,1386.560303,96.338431,440.116234,1.56908,29.146531,29.576767,28.716295,336.185143,0.998082,21344.67817,1679.866019,1707.786953,1680.366019,2388.713047,10.116624,74.864467,325232.3869,1902.813789,170.921815,1151.372681,66.357556,442.183789,34.844113,28.056296,28.963846,27.148745,344.261898,0.994258,12546.44727,1699.282129,2267.786166,1699.782129,1828.713834,10.116372,74.803814,417748.3604,1918.963475,217.694795,1328.240601,85.233701,439.427369,34.681671,28.291924,29.02417,27.559679,338.79691,0.995092,19206.84075,1445.799346,1455.026312,1446.299346,2641.473688,10.122976,74.892272,2341110.71,2372.027629,986.966038,5246.426758,477.659638,443.477511,35.124567,28.912437,29.287206,28.537668,333.628016,0.998167,541175.0661,1930.84975,2377.233739,1931.34975,1719.266261,10.110058,74.791485,2867278.644,2476.157677,1157.954791,6290.863281,585.014315,442.28057,34.703236,28.565119,29.2143,27.915939,334.361937,0.994726,834385.8882,2761.221877,1568.737845,2761.721877,2527.762155,10.086644,74.876925,519724.3315,1931.373694,269.095687,1529.64978,106.039981,433.3773,34.822618,28.584049,29.042375,28.125722,326.881604,0.99367,28304.16303
elp1m008-fa05-20201118-0443-e91.fits,71,0,59172.9521,2459172.952100,2459172.954609,1.470927,37.990293,39.751845,1.35,30,53,80,0.090013,0.056917,0.082295,0.057033,0.072423,0.692724,1.001897,0.099251,0.000344,0.000332,0.00034,0.000334,0.000337,0.00095,0.001374,0.000374,261.365892,171.389199,241.773163,170.608474,214.741607,729.142172,728.958738,265.139741,5738416.492,3935.253531,1997.143871,2038.333405,1997.643871,2058.166595,10.108063,74.828008,516531.9483,4964.373667,1944.274799,265.668181,1528.244995,104.047758,432.585698,9895,34.044887,28.290469,29.589169,26.991768,345.295542,0.988939,29005.89981,1857.869808,1924.522442,1858.369808,2171.977558,10.111842,74.840625,326612.9491,1892.47131,172.585416,1112.277344,65.791371,431.491205,34.125027,28.130152,29.953341,26.306962,350.842489,0.981512,11952.80012,1886.722652,1753.278567,1887.222652,2343.221433,10.110953,74.859099,472240.3543,1926.20277,245.166481,1424.134766,95.125868,433.801014,34.196833,28.578925,29.666771,27.491079,348.720029,0.993224,23033.10806,1679.409924,1708.29028,1679.909924,2388.20972,10.116658,74.864392,327280.7146,1905.139668,171.788305,1091.688721,65.925882,435.776731,34.018473,27.450134,29.037401,25.862867,352.400296,0.985734,13446.97337,1698.929638,2268.295552,1699.429638,1828.204448,10.1164,74.80374,415592.333,1914.213189,217.108698,1308.284912,83.714958,432.982972,33.837994,27.668906,29.191752,26.14606,346.808109,0.984993,20423.51127,1445.527933,1455.578597,1446.027933,2640.921403,10.123006,74.892185,2348368.601,2378.190441,987.460281,5069.753418,473.044287,436.264195,34.315903,28.376239,29.494093,27.258385,349.975086,0.992987,576583.6642,1930.51222,2377.766011,1931.01222,1718.733989,10.110085,74.791414,2871926.753,2475.445735,1160.165506,6299.319336,578.50737,434.074953,33.982444,28.062362,29.440125,26.6846,345.330915,0.987373,890904.4825,2760.969516,1569.293721,2761.469516,2527.206279,10.086674,74.876867,518121.1379,1924.213863,269.263801,1488.167603,104.367877,427.07499,34.194776,27.989227,29.19384,26.784614,338.89661,0.986546,30197.56439
elp1m008-fa05-20201118-0444-e91.fits,72,0,59172.95345,2459172.953450,2459172.955959,1.468594,39.165499,40.487788,1.35,30,53,80,0.091601,0.055829,0.082007,0.056718,0.072584,0.691002,1.004269,0.099264,0.000352,0.00034,0.000349,0.000341,0.000345,0.000963,0.001401,0.000383,260.456547,164.362858,234.825557,166.165685,210.247843,717.888046,717.018729,259.076318,5734966.997,3997.35804,1997.490834,2038.760359,1997.990834,2057.739641,10.108048,74.827989,525327.2743,5149.890152,1983.432576,264.857642,5499.206543,102.007472,431.538644,9764,34.73271,28.591717,29.943346,27.240088,354.429491,0.990756,33016.50374,1857.860402,1924.87917,1858.360402,2171.62083,10.111838,74.840615,320174.6365,1935.148807,165.452205,1105.821899,62.171158,431.157955,34.347352,28.093586,30.333418,25.853753,355.207679,0.974178,11710.53095,1886.855007,1753.516599,1887.355007,2342.983401,10.110945,74.859103,470309.1392,1975.792389,238.035707,1352.233032,91.324111,433.335452,34.377878,28.631817,30.260431,27.003203,356.58551,0.986957,22740.61973,1679.426872,1708.606159,1679.926872,2387.893841,10.116653,74.864387,325273.7043,1944.352614,167.29152,1154.197876,63.16129,435.28545,34.273839,27.629389,29.631526,25.627251,359.535527,0.979209,13425.78984,1699.062139,2268.650619,1699.562139,1827.849381,10.116392,74.803726,416268.6718,1958.519887,212.542479,1337.567139,80.830592,431.768186,34.183303,27.893571,29.849203,25.937939,351.84302,0.978862,20153.48862,1445.643559,1455.879992,1446.143559,2640.620008,10.123,74.892182,2343506.392,2406.871069,973.673423,4945.260742,455.059491,436.363708,34.67498,28.515236,30.138707,26.891765,356.370047,0.986909,571330.4474,1930.509183,2378.012948,1931.009183,1718.487052,10.11008,74.791413,2873591.147,2511.864578,1144.007194,6126.743652,557.990765,433.625845,34.207851,28.209165,30.026654,26.391675,351.985151,0.982173,885294.8024,2760.944899,1569.473269,2761.444899,2527.026731,10.086668,74.876882,517869.4569,1968.85228,263.031139,1480.731934,100.559321,426.874809,34.535785,28.118582,29.744345,26.492819,344.80547,0.982149,29833.17418
elp1m008-fa05-20201118-0445-e91.fits,73,0,59172.9548,2459172.954801,2459172.957310,1.466295,38.984093,39.791791,1.35,30,53,80,0.090304,0.056381,0.08261,0.057152,0.072783,0.692793,1.003029,0.098881,0.000343,0.00033,0.00034,0.000332,0.000336,0.000946,0.001371,0.000374,263.236527,170.727334,242.61777,172.308725,216.635038,732.570618,731.6484,264.369704,5736056.331,3918.711014,1997.211108,2039.001204,1997.711108,2057.498796,10.108051,74.828023,517989.2063,4974.355732,1935.689762,267.59929,1505.622925,104.131919,425.81033,9617,33.986629,28.064534,29.521973,26.607095,358.254363,0.98923,29593.25207,1857.700182,1925.119156,1858.200182,2171.380844,10.111837,74.840645,323406.0743,1881.355077,171.900604,1070.760376,65.014666,425.084157,34.134877,28.051685,29.889788,26.213581,358.648202,0.982934,11962.8403,1886.706043,1754.060197,1887.206043,2342.439803,10.110945,74.859097,473855.3247,1926.078613,246.02076,1385.053101,95.259638,426.766912,34.245165,28.593688,29.805159,27.382217,7.807605,0.992286,23039.41628,1679.489257,1709.012521,1679.989257,2387.487479,10.116647,74.864392,327827.2016,1889.329176,173.515132,1152.649414,65.903449,429.239936,34.198264,27.463265,29.292939,25.633591,1.270283,0.982368,13548.29164,1698.863705,2268.927704,1699.363705,1827.572296,10.116391,74.803757,417489.4397,1905.932902,219.047291,1343.441528,83.928344,426.554857,33.886716,27.782351,29.262713,26.30199,359.113052,0.988697,20566.93983,1445.468469,1456.244449,1445.968469,2640.255551,10.122999,74.892184,2347540.981,2360.868788,994.354702,5075.338867,471.928649,430.009248,34.358757,28.346238,29.594677,27.0978,7.190775,0.991763,584186.141,1930.359746,2378.456789,1930.859746,1718.043211,10.110078,74.79143,2872365.707,2466.739649,1164.438131,6491.224609,577.43472,428.679656,33.823158,27.936152,29.469624,26.402681,359.253936,0.988012,910249.7172,2760.943848,1569.991854,2761.443848,2526.508146,10.086669,74.876886,516149.6433,1922.963881,268.413592,1490.251221,103.762109,421.475346,34.073682,27.782352,28.966331,26.598373,353.529013,0.99238,30698.50466
elp1m008-fa05-20201118-0446-e91.fits,74,0,59172.95615,2459172.956150,2459172.958659,1.46404,38.972875,39.229556,1.35,30,53,80,0.090391,0.056921,0.081388,0.058044,0.072706,0.689728,1.004625,0.099696,0.000334,0.000322,0.000331,0.000325,0.000329,0.000927,0.001351,0.000365,270.927941,176.928049,246.083098,178.734475,221.233988,744.189705,743.862591,272.875458,5730545.23,3850.062124,1997.21562,2040.150646,1997.71562,2056.349354,10.108059,74.828037,517990.7903,4834.779347,1879.973706,275.53087,1412.013916,107.138455,416.170405,9608,33.972349,27.991247,29.037678,26.944817,0.396668,0.994424,29585.16526,1857.912001,1926.235876,1858.412001,2170.264124,10.111839,74.840659,326187.8796,1830.547458,178.191436,1069.763184,67.466963,415.930928,34.16816,27.974495,29.518082,26.430908,6.537986,0.987242,12177.21344,1886.900203,1755.1236,1887.400203,2341.3764,10.110948,74.859116,466395.9818,1869.195932,249.516904,1278.030273,96.46686,417.886229,34.22844,28.312589,29.358344,27.266833,7.901221,0.994122,23338.10998,1679.622274,1709.894091,1680.122274,2386.605909,10.116651,74.864428,332621.5953,1847.515499,180.037242,2710.269531,68.797679,419.482525,33.916985,27.368969,28.653605,26.084334,8.511371,0.990404,14761.64299,1698.743236,2270.126747,1699.243236,1826.373253,10.116401,74.803764,416642.6986,1862.34779,223.719061,1277.159668,86.176156,416.609458,33.957004,27.589173,28.889565,26.288781,4.926438,0.990886,20943.98634,1445.5841,1457.31901,1446.0841,2639.18099,10.123005,74.892194,2339143.329,2322.56715,1007.137007,4651.228027,483.815943,421.113112,34.436331,28.225293,29.169148,27.281437,11.340376,0.994758,588218.2898,1930.499299,2379.613343,1930.999299,1716.886657,10.110081,74.791445,2871882.908,2432.357971,1180.699117,5982.869141,594.004959,418.620306,33.923382,27.825977,29.054625,26.597329,0.568345,0.992229,926620.4504,2761.166615,1571.20838,2761.666615,2525.29162,10.086674,74.876899,519518.9925,1874.111761,277.208117,1426.664062,107.45454,411.710236,34.196254,27.833271,28.790396,26.876146,355.504751,0.995163,31098.44788
elp1m008-fa05-20201118-0447-e91.fits,75,0,59172.95751,2459172.957507,2459172.960016,1.461795,39.813572,40.804179,1.35,30,53,80,0.088877,0.057382,0.082595,0.056877,0.073428,0.690176,1.004093,0.099666,0.000345,0.000334,0.000343,0.000336,0.000339,0.00095,0.001384,0.000378,257.633939,171.722561,240.903396,169.301426,216.340414,726.304265,725.565143,263.755197,5744857.992,3957.181346,1996.685319,2038.824177,1997.185319,2057.675823,10.10801,74.828187,510583.1956,5230.692195,1950.3598,261.789233,1427.956665,97.612931,409.605342,9687,34.826697,28.566879,30.145072,26.988687,356.134844,0.987642,26850.86672,1857.238174,1925.004578,1857.738174,2171.495422,10.111803,74.840756,329653.6757,1906.210547,172.936655,1265.033569,63.022954,408.549136,35.059561,28.696285,30.835592,26.556979,0.227314,0.978013,11302.61463,1886.342387,1753.702446,1886.842387,2342.797554,10.110922,74.859241,474498.0729,1942.353718,244.290249,1298.110474,90.714203,409.597866,35.037432,29.038336,30.460297,27.616375,3.25705,0.99033,21192.19307,1679.065789,1708.775521,1679.565789,2387.724479,10.116628,74.864457,326747.8542,1916.808339,170.464541,1088.160156,62.467422,412.630974,34.950427,28.095408,29.980069,26.210746,0.41127,0.982158,12477.72654,1698.314495,2268.70665,1698.814495,1827.79335,10.116331,74.803836,421835.8325,1928.098814,218.783306,1245.707031,80.646273,409.418948,34.657212,28.296326,30.024202,26.568451,359.406147,0.985189,19125.01454,1445.043704,1456.00739,1445.543704,2640.49261,10.123,74.892172,2345887.792,2382.742651,984.532589,4620.599121,448.485154,413.559026,35.219821,28.871447,30.281973,27.460921,3.103016,0.990386,534137.5811,1929.949059,2378.25868,1930.449059,1718.24132,10.110007,74.791581,2878295.706,2490.54842,1155.687511,6161.458984,550.270518,411.920868,34.664672,28.488667,30.156383,26.82095,356.771462,0.986212,842190.7025,2760.50086,1569.929394,2761.00086,2526.570606,10.086666,74.877271,520674.4939,1943.962507,267.84184,1429.634155,99.542178,404.419397,35.119876,28.459205,29.918955,26.999456,352.438362,0.988767,28079.4396
elp1m008-fa05-20201118-0448-e91.fits,76,0,59172.95887,2459172.958866,2459172.961375,1.459599,39.877623,40.511081,1.35,30,53,80,0.090413,0.055714,0.08153,0.05675,0.072707,0.693606,1.001804,0.098908,0.000343,0.00033,0.00034,0.000333,0.000337,0.000949,0.001372,0.000374,263.492199,169.007937,240.12962,170.314357,215.796936,730.956174,730.205043,264.448847,5750779.063,3937.045531,1996.928774,2038.659823,1997.428774,2057.840177,10.108063,74.828053,519942.376,5155.817522,1940.903169,267.886819,1398.654663,100.845768,410.108739,9733,34.76043,28.639496,29.985893,27.293099,359.901791,0.991198,27441.28983,1857.56117,1924.951397,1858.06117,2171.548603,10.111845,74.840656,320397.9558,1883.024313,170.150727,1040.155029,62.142998,409.909037,34.845056,28.652914,30.445977,26.859851,2.078664,0.984375,11151.39712,1886.511484,1753.676695,1887.011484,2342.823305,10.110954,74.859133,468862.6349,1925.974563,243.441759,1260.399536,90.938563,411.441022,35.037757,28.92416,30.27454,27.57378,6.460699,0.990862,21582.69312,1679.209941,1708.6976,1679.709941,2387.8024,10.116659,74.86442,326355.4054,1903.124098,171.484038,1075.502441,63.298479,413.610289,34.982835,27.990368,29.646699,26.334036,3.398151,0.985893,12805.1625,1698.705275,2268.571195,1699.205275,1827.928805,10.116399,74.803784,418120.2705,1916.302043,218.191215,1252.501343,81.096794,411.088368,34.70126,28.262296,29.908312,26.61628,1.137622,0.986502,19339.67813,1445.261633,1455.93541,1445.761633,2640.56459,10.12301,74.892213,2355196.315,2374.087911,992.042588,4638.54541,456.80366,413.551785,35.126207,28.845062,30.051436,27.638687,6.783963,0.992622,549522.6401,1930.11896,2378.197388,1930.61896,1718.302612,10.110088,74.791448,2877981.346,2479.588856,1160.668769,5814.709961,558.200777,413.35526,34.619307,28.50126,30.004931,26.99759,359.558075,0.988925,854656.2682,2760.683001,1569.771314,2761.183001,2526.728686,10.086679,74.876912,517601.4028,1927.608157,268.520031,1367.466675,100.391723,405.403716,35.134557,28.428753,29.747877,27.109628,354.746119,0.99113,28683.08983
elp1m008-fa05-20201118-0449-e91.fits,77,0,59172.96021,2459172.960211,2459172.962720,1.457455,40.267642,40.649512,1.35,30,53,80,0.089876,0.056882,0.081863,0.056956,0.071942,0.690413,1.006617,0.098808,0.00035,0.000338,0.000347,0.00034,0.000344,0.000959,0.001399,0.000381,257.019892,168.407323,235.897877,167.472013,209.165185,720.150028,719.313603,259.075994,5747738.409,3992.456718,1996.677213,2039.06025,1997.177213,2057.43975,10.10806,74.828043,516584.3597,5191.113724,1977.610377,261.216449,1354.477417,99.513204,425.235946,9744,35.299617,28.985354,30.223892,27.746815,0.576917,0.99272,26100.36369,1857.186468,1925.131246,1857.686468,2171.368754,10.111844,74.840674,326944.043,1928.059924,169.571515,1004.305908,62.981483,424.61041,35.203131,28.901936,30.476991,27.326881,2.489808,0.988101,10837.03625,1886.240375,1753.908444,1886.740375,2342.591556,10.11095,74.859145,470528.5778,1967.668811,239.129967,1258.52356,90.641162,426.400206,35.293281,29.240532,30.275816,28.205248,10.101493,0.994321,20747.80412,1678.99884,1708.872533,1679.49884,2387.627467,10.116653,74.864443,327368.6354,1941.494956,168.616784,1106.140503,63.063276,428.669651,35.394328,28.410465,29.797059,27.023871,7.622723,0.989813,12307.35536,1698.358966,2268.921254,1698.858966,1827.578746,10.1164,74.803787,413501.5736,1955.937451,211.408383,1207.482666,79.655657,426.444604,35.134191,28.514404,29.91357,27.115238,8.59922,0.989497,18397.27771,1444.83969,1456.116728,1445.33969,2640.383272,10.123008,74.892242,2347540.731,2405.524261,975.895678,4352.920898,452.222944,430.001038,35.582184,29.226948,30.213614,28.240282,13.423974,0.994286,520010.0636,1929.814202,2378.427059,1930.314202,1718.072941,10.110089,74.791457,2883345.475,2508.210613,1149.562744,5659.875488,555.438703,427.794399,35.080408,28.853419,30.099719,27.607119,2.54261,0.992506,810867.0799,2760.41699,1570.045112,2760.91699,2526.454888,10.086673,74.876897,516852.2025,1965.20818,263.001247,1366.231201,99.564801,420.342044,35.276375,28.818335,29.885335,27.751334,354.683806,0.994339,27197.98465
